judge_label,split_id,dev_models,test_models,dev_size,test_size,n_questions,topdisc_rho,topdisc_tau,topdisc_pairwise_acc,topdisc_top1_match,random_trials,random_mean_rho,random_std_rho,random_min_rho,random_max_rho,random_p05_rho,random_p95_rho,random_mean_tau,random_mean_pairwise_acc,random_mean_top1_match,topdisc_beats_random_trial_rate
gpt4omini,231,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.736,0.252,0.19999999999999996,1.0,0.19999999999999996,1.0,0.65,0.81875,1.0,0.735
gpt4omini,231,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.763,0.2098356499739737,0.19999999999999996,1.0,0.4,1.0,0.6749999999999999,0.8304166666666667,1.0,0.775
gpt4omini,231,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.754,0.23384610323886093,0.19999999999999996,1.0,0.4,1.0,0.6743333333333333,0.8316666666666667,1.0,0.725
gpt4omini,231,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,40,1.0,1.0,0.9166666666666666,1.0,200,0.807,0.19634408572707251,0.19999999999999996,1.0,0.4,1.0,0.7306666666666667,0.8604166666666667,1.0,0.68
gpt4omini,231,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.897,0.1216182552086651,0.4,1.0,0.8,1.0,0.84,0.9137500000000001,1.0,0.475
gpt4omini,231,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.917,0.11537330713817645,0.4,1.0,0.8,1.0,0.8666666666666667,0.93,0.985,0.385
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.927,0.0962860322165162,0.8,1.0,0.8,1.0,0.8783333333333333,0.9345833333333333,1.0,0.365
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.924,0.09707728879609276,0.8,1.0,0.8,1.0,0.8733333333333333,0.9325,1.0,0.38
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.935,0.09367496997597595,0.8,1.0,0.8,1.0,0.8916666666666666,0.9445833333333333,1.0,0.325
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,40,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.9400000000000001,0.09165151389911678,0.8,1.0,0.8,1.0,0.9,0.94875,1.0,0.0
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.972,0.06939740629158987,0.8,1.0,0.8,1.0,0.9533333333333334,0.9754166666666667,1.0,0.14
gpt4omini,232,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,10,1.0,1.0,1.0,1.0,200,0.89,0.11618950038622249,0.4,1.0,0.8,1.0,0.8326666666666667,0.9129166666666667,0.975,0.52
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,20,1.0,1.0,1.0,1.0,200,0.908,0.09967948635501687,0.8,1.0,0.8,1.0,0.8533333333333333,0.925,1.0,0.46
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.918,0.09836666101886347,0.8,1.0,0.8,1.0,0.87,0.9333333333333333,1.0,0.41
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.914,0.09901515035589248,0.8,1.0,0.8,1.0,0.8666666666666667,0.9308333333333334,1.0,0.43
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.915,0.09886859966642592,0.8,1.0,0.8,1.0,0.8666666666666667,0.93125,1.0,0.425
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.92,0.0979795897113271,0.8,1.0,0.8,1.0,0.8783333333333333,0.93625,1.0,0.4
gpt4omini,233,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,10,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.716,0.2610440575841557,0.0,1.0,0.19999999999999996,1.0,0.6383333333333333,0.8108333333333333,0.965,0.075
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,20,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.762,0.2532903472302093,0.19999999999999996,1.0,0.4,1.0,0.693,0.8416666666666667,1.0,0.045
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,25,0.4,0.3333333333333333,0.6666666666666666,1.0,200,0.753,0.24817534124082513,0.19999999999999996,1.0,0.19999999999999996,1.0,0.6816666666666666,0.83375,1.0,0.065
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,30,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.736,0.26135033958271414,0.19999999999999996,1.0,0.19999999999999996,1.0,0.669,0.8291666666666667,1.0,0.3
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,40,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.805,0.23446748175386709,0.19999999999999996,1.0,0.19999999999999996,1.0,0.7383333333333333,0.8629166666666667,1.0,0.17
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.891,0.1741235193763324,0.19999999999999996,1.0,0.4,1.0,0.8486666666666667,0.9204166666666667,1.0,0.385
gpt4omini,234,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,10,0.4,0.6,0.75,1.0,200,0.672,0.28498421008891,0.0,1.0,0.19999999999999996,1.0,0.6046666666666667,0.7941666666666667,0.97,0.115
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,20,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.736,0.23728463919942228,0.19999999999999996,1.0,0.4,1.0,0.691,0.8341666666666667,1.0,0.28
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,25,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.767,0.2364550697278449,0.19999999999999996,1.0,0.4,1.0,0.7106666666666667,0.8483333333333334,1.0,0.225
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.805,0.22130295976330727,0.19999999999999996,1.0,0.4,1.0,0.7496666666666667,0.8670833333333333,1.0,0.61
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.841,0.18471329134634573,0.19999999999999996,1.0,0.4,1.0,0.7863333333333333,0.8883333333333333,1.0,0.57
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,60,1.0,1.0,1.0,1.0,200,0.92,0.11999999999999998,0.4,1.0,0.8,1.0,0.8843333333333333,0.93875,1.0,0.36
gpt4omini,235,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,gemma-2-9b-it",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,10,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.923,0.11432847414358331,0.19999999999999996,1.0,0.8,1.0,0.875,0.9329166666666667,0.975,0.01
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,20,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.9440000000000001,0.08979977728257457,0.8,1.0,0.8,1.0,0.9066666666666666,0.9516666666666667,1.0,0.0
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,25,0.8,0.6666666666666666,0.8333333333333334,1.0,200,0.953,0.0847997641506154,0.8,1.0,0.8,1.0,0.9216666666666666,0.9575,1.0,0.0
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,30,1.0,1.0,1.0,1.0,200,0.955,0.08351646544245031,0.8,1.0,0.8,1.0,0.925,0.96125,1.0,0.225
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,40,1.0,1.0,1.0,1.0,200,0.962,0.0784601809837321,0.8,1.0,0.8,1.0,0.9366666666666666,0.96375,1.0,0.19
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,60,1.0,1.0,1.0,1.0,200,0.991,0.041460824883255754,0.8,1.0,1.0,1.0,0.985,0.9920833333333333,1.0,0.045
gpt4omini,236,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,10,1.0,1.0,1.0,1.0,200,0.918,0.10428806259586951,0.4,1.0,0.8,1.0,0.8646666666666667,0.92875,0.985,0.4
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,20,1.0,1.0,1.0,1.0,200,0.926,0.09656086163658646,0.8,1.0,0.8,1.0,0.8766666666666667,0.9333333333333333,1.0,0.37
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,25,1.0,1.0,1.0,1.0,200,0.934,0.09404254356406996,0.8,1.0,0.8,1.0,0.89,0.9416666666666667,1.0,0.33
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,30,1.0,1.0,1.0,1.0,200,0.9430000000000001,0.0902828887442133,0.8,1.0,0.8,1.0,0.905,0.94875,1.0,0.285
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,40,1.0,1.0,1.0,1.0,200,0.9410000000000001,0.09120855223058853,0.8,1.0,0.8,1.0,0.9016666666666666,0.9495833333333333,1.0,0.295
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,60,1.0,1.0,1.0,1.0,200,0.97,0.07141428428542848,0.8,1.0,0.8,1.0,0.95,0.97375,1.0,0.15
gpt4omini,237,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,gemma-2-9b-it","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,granite-3.1-8b-instruct",7,4,80,1.0,1.0,1.0,1.0,200,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
gpt4omini,238,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it",7,4,10,1.0,1.0,1.0,1.0,200,0.893,0.11640876255677661,0.4,1.0,0.8,1.0,0.8406666666666667,0.9158333333333334,0.97,0.505
gpt4omini,238,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it",7,4,20,1.0,1.0,1.0,1.0,200,0.898,0.09997999799959988,0.8,1.0,0.8,1.0,0.845,0.9187500000000001,1.0,0.51
gpt4omini,238,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it",7,4,25,1.0,1.0,1.0,1.0,200,0.908,0.09967948635501687,0.8,1.0,0.8,1.0,0.855,0.9254166666666667,1.0,0.46
gpt4omini,238,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it",7,4,30,1.0,1.0,1.0,1.0,200,0.914,0.09901515035589248,0.8,1.0,0.8,1.0,0.8616666666666667,0.9295833333333333,1.0,0.43
gpt4omini,238,"Falcon3-7B-Instruct,Llama-3.1-8B-Instruct,Mistral-7B-Instruct-v0.3,Phi-3.5-mini-Instruct,Yi-1.5-9B-Chat,Zephyr-7B-beta,granite-3.1-8b-instruct","EXAONE-3.5-7.8B-Instruct,OLMo-2-1124-7B-Instruct,SOLAR-10.7B-Instruct,gemma-2-9b-it",7,4,40,1.0,1.0,1.0,1.0,200,0.907,0.0997546991374341,0.8,1.0,0.8,1.0,0.8566666666666667,0.9254166666666667,1.0,0.465
